ch1_rRMS,ch2_rRMS,ch3_rRMS,ch1_rMAV,ch2_rMAV,ch3_rMAV,ch1_rWL,ch2_rWL,ch3_rWL,ch1_rSSC,ch2_rSSC,ch3_rSSC,ch1_RMS,ch2_RMS,ch3_RMS,ch1_MAV,ch2_MAV,ch3_MAV,ch1_WL,ch2_WL,ch3_WL,ch1_SSC,ch2_SSC,ch3_SSC,rch1_mean,rch1_std,rch1_min,rch1_1%,rch1_5%,rch1_10%,rch1_25%,rch1_50%,rch1_75%,rch1_90%,rch1_99%,rch1_max,rch2_mean,rch2_std,rch2_min,rch2_1%,rch2_5%,rch2_10%,rch2_25%,rch2_50%,rch2_75%,rch2_90%,rch2_99%,rch2_max,rch3_mean,rch3_std,rch3_min,rch3_1%,rch3_5%,rch3_10%,rch3_25%,rch3_50%,rch3_75%,rch3_90%,rch3_99%,rch3_max,ch1_mean,ch1_std,ch1_min,ch1_1%,ch1_5%,ch1_10%,ch1_25%,ch1_50%,ch1_75%,ch1_90%,ch1_99%,ch1_max,ch2_mean,ch2_std,ch2_min,ch2_1%,ch2_5%,ch2_10%,ch2_25%,ch2_50%,ch2_75%,ch2_90%,ch2_99%,ch2_max,ch3_mean,ch3_std,ch3_min,ch3_1%,ch3_5%,ch3_10%,ch3_25%,ch3_50%,ch3_75%,ch3_90%,ch3_99%,ch3_max,0
2.559999118438809,2.6492981211179765,2.4942046406622813,2.5529156494140626,2.640300801595052,2.4923019409179688,0.17569376627604166,0.18416880289713541,0.09094523111979166,0.4196666666666667,0.4613333333333333,0.43866666666666665,0.1904259367305848,0.2182230532978155,0.09743268273267723,0.13020488944498682,0.14085300089518257,0.07286737654622395,0.17569376627604166,0.18416880289713541,0.09094523111979166,0.4196666666666667,0.4613333333333333,0.43866666666666665,3.3080150349934896,0.022466141353620423,3.25653076171875,3.26263427734375,3.2720947265625,3.28643798828125,3.30291748046875,3.306884765625,3.31024169921875,3.3135986328125,3.385009765625,3.38836669921875,2.7417538452148436,0.060006250050410576,2.6348876953125,2.6416015625,2.6495361328125,2.682464599609375,2.72979736328125,2.7362060546875,2.74505615234375,2.75665283203125,2.9489166259765622,2.95318603515625,2.8494134521484376,0.0588107420394621,2.79754638671875,2.80303955078125,2.81036376953125,2.820709228515625,2.8265380859375,2.83111572265625,2.8421783447265625,2.866241455078125,3.067626953125,3.0718994140625,-0.048195231119791515,0.022466141353620423,-0.0996795043945311,-0.0935759887695311,-0.0841155395507811,-0.0697722778320311,-0.053292785644531104,-0.049325500488281104,-0.045968566894531104,-0.042611633300781104,0.028799499511718896,0.032156433105468896,-0.14457202148437512,0.060006250050410576,-0.25143817138671887,-0.24472430419921887,-0.23678973388671887,-0.20386126708984387,-0.15652850341796887,-0.15011981201171887,-0.14126971435546887,-0.12967303466796887,0.06259075927734356,0.06686016845703113,-0.18117300415039056,0.0588107420394621,-0.23304006958007806,-0.22754690551757806,-0.22022268676757806,-0.20987722778320306,-0.20404837036132806,-0.19947073364257806,-0.18840811157226556,-0.16434500122070309,0.03704049682617194,0.04131295776367194,1
2.5584595116072752,2.639596849366215,2.5004930781595474,2.5576598103841146,2.638122355143229,2.48917724609375,0.05651448567708333,0.07200113932291667,0.200831298828125,0.42533333333333334,0.456,0.421,0.06399362935061312,0.0882740207787839,0.23761933206620706,0.04784521260579418,0.06213270084635401,0.15615913810221352,0.05651448567708333,0.07200113932291667,0.200831298828125,0.42533333333333334,0.456,0.421,3.346826883951823,0.016182513108381345,3.32122802734375,3.323974609375,3.32794189453125,3.3306884765625,3.3367919921875,3.34136962890625,3.35479736328125,3.375244140625,3.37982177734375,3.39569091796875,2.8993494669596354,0.02522636956298337,2.85552978515625,2.8628509521484373,2.86865234375,2.8729248046875,2.8839111328125,2.89276123046875,2.89947509765625,2.94586181640625,2.9510498046875,2.994384765625,2.989374593098958,0.0350847650529901,2.9534912109375,2.95684814453125,2.9589691162109375,2.960205078125,2.9644775390625,2.97515869140625,2.98675537109375,3.05511474609375,3.05877685546875,3.087158203125,-0.009383382161458188,0.016182513108381345,-0.034982238769531104,-0.032235656738281104,-0.028268371582031104,-0.025521789550781104,-0.019418273925781104,-0.014840637207031104,-0.0014129028320311043,0.019033874511718896,0.023611511230468896,0.039480651855468896,0.013023600260416551,0.02522636956298337,-0.030796081542968867,-0.023474914550781368,-0.017673522949218867,-0.013401062011718867,-0.0024147338867188672,0.006435363769531133,0.013149230957031133,0.05953594970703113,0.06472393798828113,0.10805889892578113,-0.041211863199869726,0.035084765052990095,-0.07709524536132806,-0.07373831176757806,-0.07161734008789056,-0.07038137817382806,-0.06610891723632806,-0.05542776489257806,-0.04383108520507806,0.024528289794921943,0.028190399169921943,0.05657174682617194,2
2.5623258247533967,2.6405054445660214,2.495963708107348,2.5586199951171875,2.638283894856771,2.489841105143229,0.10840840657552084,0.04678019205729167,0.057977701822916665,0.41533333333333333,0.3616666666666667,0.4106666666666667,0.1377618969489664,0.10834433066197684,0.17471728107111753,0.08446927189127598,0.0480618022460937,0.07113765763346372,0.10840840657552084,0.04678019205729167,0.057977701822916665,0.41533333333333333,0.3616666666666667,0.4106666666666667,3.307845052083333,0.03166743035426102,3.26568603515625,3.26934814453125,3.27606201171875,3.2794189453125,3.2879638671875,3.29864501953125,3.3062744140625,3.37188720703125,3.37677001953125,3.37799072265625,2.80264404296875,0.0739194585372476,2.70050048828125,2.70538330078125,2.7197265625,2.73040771484375,2.7577972412109375,2.78472900390625,2.8031158447265625,2.95013427734375,2.9547149658203122,2.95684814453125,2.926358337402344,0.06419790751244198,2.83294677734375,2.8375244140625,2.8546142578125,2.870147705078125,2.89398193359375,2.90740966796875,2.918701171875,3.05694580078125,3.06121826171875,3.06365966796875,-0.04836521402994776,0.03166743035426103,-0.0905242309570311,-0.0868621215820311,-0.0801482543945311,-0.0767913208007811,-0.0682463989257811,-0.057565246582031104,-0.049935852050781104,0.015676940917968896,0.020559753417968896,0.021780456542968896,-0.08368182373046887,0.0739194585372476,-0.18582537841796887,-0.18094256591796887,-0.16659930419921887,-0.15591815185546887,-0.12852862548828137,-0.10159686279296887,-0.08321002197265637,0.06380841064453113,0.06838909912109356,0.07052227783203113,-0.10422811889648431,0.06419790751244198,-0.19763967895507806,-0.19306204223632806,-0.17597219848632806,-0.16043875122070306,-0.13660452270507806,-0.12317678833007806,-0.11188528442382806,0.026359344482421943,0.030631805419921943,0.03307321166992194,3
2.5578157679806464,2.6336620488597435,2.536343543093056,2.555536092122396,2.631480611165365,2.5081128946940106,0.04834309895833333,0.055991719563802084,0.08263682047526041,0.4063333333333333,0.43166666666666664,0.43133333333333335,0.10804356410960946,0.10722557155144298,0.3778046902422589,0.05154999898274728,0.05769741414388035,0.13469547558593978,0.04834309895833333,0.055991719563802084,0.08263682047526041,0.4063333333333333,0.43166666666666664,0.43133333333333335,3.317217305501302,0.023384477858473276,3.262939453125,3.2757537841796873,3.29925537109375,3.3013916015625,3.3050537109375,3.30902099609375,3.314208984375,3.36669921875,3.37249755859375,3.37554931640625,2.906566874186198,0.021638773670176473,2.803955078125,2.828970336914063,2.8900146484375,2.8948974609375,2.89825439453125,2.901611328125,2.90557861328125,2.94891357421875,2.9547119140625,2.95623779296875,3.0085299682617186,0.021956649775990426,2.955322265625,2.9620361328125,2.98858642578125,2.99102783203125,2.99407958984375,3.000030517578125,3.0161285400390625,3.05084228515625,3.05694580078125,3.0621337890625,-0.03899296061197902,0.02338447785847328,-0.0932708129882811,-0.0804564819335936,-0.056954895019531104,-0.054818664550781104,-0.051156555175781104,-0.047189270019531104,-0.042001281738281104,0.010488952636718896,0.016287292480468896,0.019339050292968896,0.02024100748697905,0.021638773670176477,-0.08237078857421887,-0.057355529785156366,0.0036887817382811328,0.008571594238281133,0.011928527832031133,0.015285461425781133,0.019252746582031133,0.06258770751953113,0.06838604736328113,0.06991192626953113,-0.022056488037109308,0.021956649775990426,-0.07526419067382806,-0.06855032348632806,-0.04200003051757806,-0.03955862426757806,-0.03650686645507806,-0.030555938720703057,-0.014457916259765557,0.020255828857421943,0.026359344482421943,0.03154733276367194,4
2.55910851191869,2.6325550888671847,2.49909596822398,2.558293965657552,2.6321392822265626,2.497566426595052,0.058888753255208336,0.044535013834635415,0.0828570556640625,0.44433333333333336,0.414,0.43933333333333335,0.06457633294022744,0.04686957512050701,0.08774888535832692,0.04905284619140625,0.03642633007812482,0.06679054614257786,0.058888753255208336,0.044535013834635415,0.0828570556640625,0.44433333333333336,0.414,0.43933333333333335,3.3268283081054686,0.008176192459975614,3.31451416015625,3.31634521484375,3.31817626953125,3.31939697265625,3.32244873046875,3.3251953125,3.32855224609375,3.3319091796875,3.35968017578125,3.3660888671875,2.8685506184895835,0.017842260565600242,2.8466796875,2.8485107421875,2.8512420654296875,2.8533935546875,2.8594970703125,2.86529541015625,2.87017822265625,2.88360595703125,2.93731689453125,2.9449462890625,2.9761395263671875,0.010041104390870444,2.95257568359375,2.9580657958984373,2.96173095703125,2.96417236328125,2.9693603515625,2.974853515625,2.98065185546875,2.99163818359375,3.00323486328125,3.0096435546875,-0.029381958007812355,0.008176192459975615,-0.041696105957031104,-0.039865051269531104,-0.038033996582031104,-0.036813293457031104,-0.033761535644531104,-0.031014953613281104,-0.027658020019531104,-0.024301086425781104,0.0034699096679688957,0.009878601074218896,-0.017775248209635535,0.017842260565600246,-0.03964617919921887,-0.03781512451171887,-0.03508380126953137,-0.03293231201171887,-0.026828796386718867,-0.021030456542968867,-0.016147644042968867,-0.0027199096679688672,0.05099102783203113,0.05862042236328113,-0.05444692993164055,0.010041104390870446,-0.07801077270507806,-0.07252066040039055,-0.06885549926757806,-0.06641409301757806,-0.06122610473632806,-0.05573294067382806,-0.04993460083007806,-0.03894827270507806,-0.027351593017578057,-0.020942901611328057,5
2.560300154509011,2.6314364106563715,2.4981267188012666,2.5593932088216147,2.6310748291015624,2.4973985799153646,0.06130218505859375,0.03537638346354167,0.05351521809895833,0.48,0.45666666666666667,0.45466666666666666,0.06814200200149262,0.04378944167523969,0.060763375935302885,0.05327326489257815,0.0338514926757811,0.046089947184244855,0.06130218505859375,0.03537638346354167,0.05351521809895833,0.48,0.45666666666666667,0.45466666666666666,3.3284285481770834,0.01857360853696878,3.2977294921875,3.3001708984375,3.3056640625,3.31024169921875,3.316650390625,3.323974609375,3.3306884765625,3.363037109375,3.3746368408203122,3.3819580078125,2.910486857096354,0.023866342961105156,2.86376953125,2.8720062255859373,2.88330078125,2.8887939453125,2.89398193359375,2.90679931640625,2.916259765625,2.9559326171875,2.97576904296875,2.98187255859375,3.015716044108073,0.013708560200599901,2.98431396484375,2.989501953125,2.99774169921875,3.001708984375,3.0059814453125,3.01483154296875,3.02032470703125,3.03741455078125,3.05572509765625,3.05877685546875,-0.02778171793619777,0.01857360853696878,-0.058480773925781104,-0.056039367675781104,-0.050546203613281104,-0.045968566894531104,-0.039559875488281104,-0.032235656738281104,-0.025521789550781104,0.006826843261718896,0.018426574707031323,0.025747741699218896,0.024160990397135304,0.02386634296110516,-0.022556335449218867,-0.014319641113281368,-0.0030250854492188672,0.0024680786132811328,0.007656066894531133,0.020473449707031133,0.029933898925781133,0.06960675048828113,0.08944317626953113,0.09554669189453113,-0.014870412190755142,0.013708560200599901,-0.04627249145507806,-0.04108450317382806,-0.03284475708007806,-0.028877471923828057,-0.024605010986328057,-0.015754913330078057,-0.010261749267578057,0.0068280944824219425,0.025138641357421943,0.028190399169921943,6
2.558840835606476,2.6328083602330805,2.498001277282245,2.5582088216145835,2.6324811808268227,2.4961142985026044,0.04903106689453125,0.03524759928385417,0.08424916585286459,0.49566666666666664,0.49066666666666664,0.4533333333333333,0.0568860324484219,0.04157620228014689,0.09726862397880238,0.04293612215169284,0.03243488435872395,0.07243133463541622,0.04903106689453125,0.03524759928385417,0.08424916585286459,0.49566666666666664,0.49066666666666664,0.4533333333333333,3.3222501627604166,0.01634369842888337,3.29925537109375,3.302001953125,3.304443359375,3.306884765625,3.310546875,3.3184814453125,3.3258056640625,3.3514404296875,3.367010498046875,3.37310791015625,2.909440511067708,0.025533540852137895,2.882080078125,2.88482666015625,2.88818359375,2.8900146484375,2.8936004638671875,2.90069580078125,2.90863037109375,2.95684814453125,2.98858642578125,2.99407958984375,2.966447957356771,0.014781845117772804,2.94403076171875,2.94769287109375,2.95074462890625,2.952880859375,2.9571533203125,2.96417236328125,2.97027587890625,2.979156494140625,3.02337646484375,3.0328369140625,-0.03396010335286444,0.016343698428883367,-0.056954895019531104,-0.054208312988281104,-0.051766906738281104,-0.049325500488281104,-0.045663391113281104,-0.037728820800781104,-0.030404602050781104,-0.004769836425781104,0.010800231933593751,0.016897644042968896,0.02311464436848947,0.025533540852137892,-0.004245788574218867,-0.0014992065429688672,0.0018577270507811328,0.0036887817382811328,0.007274597167968633,0.014369934082031133,0.022304504394531133,0.07052227783203113,0.10226055908203113,0.10775372314453113,-0.06413849894205721,0.014781845117772804,-0.08655569458007806,-0.08289358520507806,-0.07984182739257806,-0.07770559692382806,-0.07343313598632806,-0.06641409301757806,-0.06031057739257806,-0.051429962158203085,-0.0072099914550780575,0.0022504577636719425,7
2.559588825867674,2.6331827422004723,2.496560286889725,2.5592690022786457,2.6330394490559894,2.495962829589844,0.03621856689453125,0.024537251790364582,0.04563130696614583,0.4666666666666667,0.45166666666666666,0.463,0.04046294977751495,0.027533662781404587,0.05493982989231654,0.031167912027994855,0.021652288818359424,0.041569259358724256,0.03621856689453125,0.024537251790364582,0.04563130696614583,0.4666666666666667,0.45166666666666666,0.463,3.3357973225911457,0.016803216040374797,3.310546875,3.31268310546875,3.3160400390625,3.31817626953125,3.32275390625,3.3306884765625,3.345947265625,3.3642578125,3.3740234375,3.3758544921875,2.9160050455729167,0.03434102838856274,2.87353515625,2.87689208984375,2.87933349609375,2.8814697265625,2.8875732421875,2.9034423828125,2.94097900390625,2.97088623046875,2.98980712890625,3.0059814453125,2.965036112467448,0.03142883803118114,2.9229736328125,2.926025390625,2.9296722412109375,2.93182373046875,2.9400634765625,2.9547119140625,2.98919677734375,3.0133056640625,3.0377227783203122,3.04473876953125,-0.02041294352213527,0.016803216040374797,-0.045663391113281104,-0.043527160644531104,-0.040170227050781104,-0.038033996582031104,-0.033456359863281104,-0.025521789550781104,-0.010263000488281104,0.008047546386718896,0.017813171386718896,0.019644226074218896,0.029679178873697802,0.03434102838856274,-0.012790710449218867,-0.009433776855468867,-0.006992370605468867,-0.004856140136718867,0.0012473754882811328,0.017116516113281133,0.05465313720703113,0.08456036376953113,0.10348126220703113,0.11965557861328113,-0.06555034383138016,0.03142883803118114,-0.10761282348632806,-0.10456106567382806,-0.10091421508789056,-0.09876272583007806,-0.09052297973632806,-0.07587454223632806,-0.04138967895507806,-0.017280792236328057,0.00713632202148437,0.014152313232421943,8
2.5600506244848003,2.6401963094762952,2.5003030062622256,2.5589250691731773,2.633165486653646,2.4977622477213544,0.06802632649739583,0.15225636800130207,0.0978131103515625,0.479,0.49066666666666664,0.476,0.07590892244119476,0.19255935851438954,0.11295637537505536,0.05765876139322907,0.13264648364257828,0.08358172851562455,0.06802632649739583,0.15225636800130207,0.0978131103515625,0.479,0.49066666666666664,0.476,3.292888387044271,0.026915176623846668,3.2647705078125,3.2690399169921873,3.2763519287109375,3.27911376953125,3.28155517578125,3.28399658203125,3.28704833984375,3.3465576171875,3.37554931640625,3.377685546875,2.8274384562174477,0.04343194628890092,2.79327392578125,2.7978485107421878,2.803955078125,2.806396484375,2.81005859375,2.8131103515625,2.8167724609375,2.894744873046875,2.96600341796875,2.97393798828125,2.9386355590820314,0.038277946687726896,2.8997802734375,2.9019134521484378,2.90557861328125,2.90863037109375,2.921142578125,2.92724609375,2.9351806640625,3.013031005859375,3.0499267578125,3.05572509765625,-0.06332187906901027,0.02691517662384667,-0.0914397583007811,-0.0871703491210936,-0.07985833740234359,-0.0770964965820311,-0.0746550903320311,-0.0722136840820311,-0.0691619262695311,-0.009652648925781104,0.019339050292968896,0.021475280761718896,-0.058887410481770944,0.043431946288900916,-0.09305194091796887,-0.08847735595703136,-0.08237078857421887,-0.07992938232421887,-0.07626727294921887,-0.07321551513671887,-0.06955340576171887,0.008419006347655994,0.07967755126953113,0.08761212158203113,-0.09195089721679682,0.038277946687726896,-0.13080618286132806,-0.12867300415039057,-0.12500784301757806,-0.12195608520507806,-0.10944387817382806,-0.10334036254882806,-0.09540579223632806,-0.017555450439453085,0.019340301513671943,0.025138641357421943,9
2.5568252913758704,2.6378481708239625,2.4986186230897016,2.5561258951822916,2.6371284993489583,2.4971507771809898,0.05274190266927083,0.05105295817057292,0.07754353841145833,0.4756666666666667,0.494,0.48233333333333334,0.05990111384227331,0.06165374077328733,0.085931167283149,0.04567172473144539,0.04615653833007822,0.0672718337402342,0.05274190266927083,0.05105295817057292,0.07754353841145833,0.4756666666666667,0.494,0.48233333333333334,3.3296593221028647,0.01492775250219278,3.30322265625,3.3062744140625,3.31024169921875,3.31329345703125,3.3203125,3.3282470703125,3.333740234375,3.35662841796875,3.3721923828125,3.3770751953125,2.894628092447917,0.018727283186017678,2.84942626953125,2.8546142578125,2.8656005859375,2.87353515625,2.8863525390625,2.89337158203125,2.8992462158203125,2.916961669921875,2.95074462890625,2.95623779296875,3.01045654296875,0.019285117200912878,2.98248291015625,2.98583984375,2.98828125,2.99041748046875,2.99591064453125,3.00933837890625,3.01605224609375,3.043548583984375,3.0645751953125,3.0682373046875,-0.02655094401041652,0.01492775250219278,-0.052987609863281104,-0.049935852050781104,-0.045968566894531104,-0.042916809082031104,-0.035897766113281104,-0.027963195800781104,-0.022470031738281104,0.00041815185546889566,0.015982116699218896,0.020864929199218896,0.0083022257486978,0.018727283186017678,-0.03689959716796887,-0.03171160888671887,-0.020725280761718867,-0.012790710449218867,2.667236328113276e-05,0.007045715332031133,0.012920349121093633,0.03063580322265605,0.06441876220703113,0.06991192626953113,-0.020129913330078058,0.019285117200912878,-0.04810354614257806,-0.04474661254882806,-0.04230520629882806,-0.04016897583007806,-0.03467581176757806,-0.021248077392578057,-0.014534210205078057,0.012962127685546915,0.03398873901367194,0.03765084838867194,10
