,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,label
15,1.7734081151216707,-1.583478055316983,-2.5523567570742247,-0.34206660293356855,-0.7387675627219354,0.606444072684542,-0.40942094153440595,0.51572679663716,0.9767833425599465,-0.3143370378841004,-0.06747832991824647,0.5764895837861859,-0.8170746198656791,0.1666552499609519,0.8496772068390145,0.42586363118569204,0.4384460582560868,-0.3492072829673915,0.6109316446506259,2
16,1.0187063018931544,-1.5900032383030642,-1.2086712828423023,-0.05575927142438536,-0.279588825002283,0.12554333397464312,0.2525185883896358,-0.13720904484941873,-0.09341510669222694,-0.547115240799502,-0.11047441615641636,-0.024429347476536523,-0.38976352766024475,-0.09066614904017797,-0.8034163547927451,-0.49507283191685536,0.07690923224853853,0.502271034556541,0.2578463562651679,3
17,0.8986748876756763,-1.426207501363494,-1.1975633072517573,-0.14874727250951994,-0.23325673018323564,0.1840370092147452,0.25126970285241523,0.4578683265968698,0.21622346641799434,-0.09937226157805897,-0.39939013166777365,0.7107703977910359,-0.0993991769525061,0.5304746205253636,-0.38913953034297927,-0.1562010799976459,-0.14345546920492244,-0.5970255618689583,1.218766742994337,3
18,0.8033953551129382,-1.5459969356614496,-1.2355305056054318,-0.378845849443543,-0.2221093380035717,0.12715902868828768,0.29213724698095894,0.8006539036174506,0.10324201571432283,-0.2348798381997034,0.3403023317794087,0.2095658945293643,0.03052946761716539,-0.3406013431853327,-0.5770643446216559,-0.11856232477788585,-0.4999027015137162,0.13351716606877648,-0.28321927034898337,3
19,0.7274705430384958,-1.408654312908507,-1.262256471221005,-0.2579275021951088,-0.16988694010940775,0.20681328249559983,0.17394607289659544,-0.08695182974006381,0.3680550203293424,-0.08588943520827344,0.39316413883179147,0.22315518188528394,-0.17668113415751127,0.37661728375987147,-0.28151799849228354,-0.27997576414769243,0.3211903063762501,-0.2652686861395867,1.2020066220349543,3
20,0.612385937381323,-1.2912947514450293,-1.201226565723112,-0.16650945817253912,-0.10148889440059701,0.23049763015048688,0.18355370520326308,0.09507565690235943,0.20528980428477187,-0.5161280848385585,-0.3096951075580674,0.5975523044575843,-0.4632899491534101,0.7167667588658364,0.9390239349133226,0.7245134844398017,0.5412576791797917,-0.8860227225001381,0.7626469127876485,3
21,0.6414767500289306,-1.438166614260795,-1.2672341194678414,-0.23671027747105103,-0.12910412629315168,0.1900657024117803,0.16201577574003048,-0.3358377431380356,0.11661160410143644,0.3478693184358048,0.39237406913372136,-1.1339733665681537,-0.24445195520080215,0.4547278728912074,0.011367995590308688,1.033598031493895,0.22218279207911557,-0.4729526439415334,0.09016494720981423,3
22,0.9882983244576753,-1.623419972491413,-1.0649436414447417,2.150320151339193,0.006143799958645885,0.13321389347899046,-0.045967056429575485,-5.228446859677334,1.462149043384648,3.737662190644773,-1.248597867194349,-0.10821009919224918,0.9643214359713527,-1.1506153748157184,-0.5692760038269693,1.9523988899516556,-0.5526093676889251,0.8025418303883761,-0.997198428022003,3
23,1.0697018864661842,-1.9537835503013061,-1.2067297573104394,0.5190190311574367,-0.24237387928826826,-0.031449213611476005,0.3054320669009171,-0.8001743311918671,0.6628847384203392,-1.5087387883987342,-1.765055420336522,0.737407177138928,-0.2658924635748438,1.2207714450295006,0.8940801884621207,0.993975270463677,0.30298335140370425,0.4103396994286065,-1.199153546960582,3
24,0.9648825808493239,-1.9205347929157814,-1.2437920676447962,-0.24538862628857527,-0.28793984471893774,-0.02835613050021837,0.3769037677466311,0.543210354326179,0.5268572171269403,0.030344756699583728,0.26461398000372754,-0.160370975945824,-0.25092593298514465,0.2072699653555116,0.49777370109290636,-0.11508914139403842,0.24903595605197903,0.5447179097771562,-0.641146783813429,3
25,0.8353328650504755,-1.8085550610081185,-1.233373199137414,0.15787188438765795,-0.17546336373388102,0.030120494732685896,0.23538179573581536,-1.0223291194204311,0.49669798460527687,-0.35458374599780684,-0.12408692863232758,1.5214982577908043,0.9224066046216329,0.04331556545429626,0.8779990305905786,0.8749653463716894,-0.44173750100429976,0.9344836305450418,-2.2542309588068554,3
26,0.7366140343041931,-1.6524239685415245,-1.1627596988098094,-0.2970142213582521,-0.17787243171573075,0.0598865779998519,0.30717884729715206,0.05036023534307636,0.33617934087215917,-0.23171331838245374,0.28532985034903346,0.3041902431325347,0.14971987065686024,0.07590679538291442,-0.1458666078774245,-0.04896578733609121,-0.15279709817072323,0.10940534842462113,0.020008853391676896,3
27,-0.8267467000032785,0.5095511952327656,0.6302098999542924,-0.2459510156644114,0.6953017896672674,0.3941030450010135,0.5860440708778328,-0.4658002040608222,-0.48713153526387587,0.2755381201420198,0.18296906414995676,0.45239542878490746,0.3791642052134579,-0.0037204347643220023,-0.29215514399630016,0.04392986279767094,-0.1583736172856358,0.03324669699752838,0.13768458018283494,4
28,-0.8836681198916799,0.37703490999403194,0.7141600620223156,-0.3069799533671721,0.7140052636534474,0.2885201789372156,0.7288807289757553,0.37294333623798187,-0.7126573892827455,-0.24987874837684212,0.16064528096100103,-0.6369350980870688,-0.12034015144559686,-0.49246426795004383,0.015254408531701985,0.10867966846560419,0.5987770046869312,0.447404345658673,0.11536898668796827,4
29,-0.9388302700764296,0.44104152334641944,0.7936930156285371,-0.3294419176038221,0.7467645499944064,0.3092870198411471,0.6656021445075624,-0.8428340031290391,0.03313062188915349,0.3742877016276757,0.4530771695433417,-0.5518306105953057,0.0796270270668195,0.2025453581553736,0.2553372168287777,0.37041613731299133,0.058709580267049,-0.36898038745416856,0.05382983339644422,4
30,-0.9921152568572672,0.5193359351931903,0.828496800307048,-0.43330835184167493,0.7604651181431901,0.31851704768758626,0.7224987561464907,0.012851080691074242,-0.22561821713871202,-0.031680996184583914,0.2559646384456226,-0.15825836302205523,-0.11700967015043397,-0.12891835929862486,-0.2311626497490836,0.09002268646917526,0.48178510645827854,0.3273100418299625,-0.22814936858901894,4
31,-0.9901847162565235,0.5133639539920309,0.7769005341883083,-0.4387339132685612,0.7555612868892922,0.33192743203313424,0.6977332835583981,0.027973098540068048,-0.25195376075520803,0.04867519077763118,0.23947003645536083,0.25448006679596796,0.2654615142587422,0.07529868756334683,-0.2617624595243332,0.04232188391227576,-0.05876170689254487,-0.2747392363858131,0.22545336867205215,4
32,-0.9715416412616142,0.41802196426062554,0.6575775665929138,-0.011774862454845368,0.7856195234437784,0.3260878659801191,0.6700715066717469,0.23474355996040897,0.5193659036517693,0.46743753514502867,-0.8837082298346521,1.4067215715670907,-0.4619011652009389,-0.7565142095704248,0.7043090874369135,-0.12822996006151133,0.11991581860851072,-1.1261430991005612,-0.13559904808844403,4
33,-0.7833376238389809,0.3440340743555781,0.5200287694980761,-0.33856276957843884,0.6554220630645179,0.35722151957992015,0.5703677989028055,-0.5519635394587342,-0.06152681989506545,0.03930311079210996,0.35990136403151346,0.18781195330867498,0.11053897902913018,-0.18459278570210363,-0.1463654657091153,0.13182914296190562,0.13544652012526945,0.3686620234306036,-0.1862371145559332,4
34,-0.8584952595738948,0.46193747818708547,0.5203516638562233,-0.20317423740067142,0.7053684939284993,0.39796566091937846,0.5836836260974102,0.15357769277375896,0.20857892510165982,-0.1496387091905556,0.021421632849466257,-0.14262251583723912,0.39258846325084534,-0.03589506889644196,0.3702119679796999,0.18162574013989888,0.3772489486657294,-0.38290060858795494,0.20428340351185173,4
35,-0.9140934078137963,0.3793360946459369,0.45453369961083245,-0.40699764154864587,0.70126282183665,0.37387129518949264,0.5802621353756505,0.23599643882387114,-0.016498258526360384,-0.002683776835381602,0.3362667438416942,0.02818013090112705,0.17136678610570422,-0.323692692962267,-0.1965184613041954,0.02947139769683732,-0.002128806265981213,0.17330113655187704,-0.35825319326747374,4
36,-0.9509542024134349,0.4153648350347625,0.41728862163041414,-0.4138715826761783,0.7163309880068507,0.40234600640734264,0.5337968267016868,0.0058927071375721495,-0.12333058963181148,0.004238514856890268,0.23620200295362773,0.2051922646102211,0.010950633940205208,0.15350070957226788,0.020923860221596393,0.14949704845198766,0.12615302544930956,-0.08505953163703037,0.4930856263832189,4
37,-0.9712366600410279,0.39791766134141915,0.40271608441574097,-0.3754841677839829,0.7276083966800049,0.3930697912319081,0.5516584220678256,0.3064536722546244,-0.0805174583385141,0.08304629824590663,0.2648501859657862,-0.11019802938848722,0.1085072841684039,-0.3684104658320046,-0.18511132229434554,0.03448487940517541,-0.07256633596804891,0.23384861724209366,-0.39969874586911486,4
38,-1.1100993285995422,0.3761425374485789,0.4471992874706625,0.3855449378295382,0.8786371774718033,0.3566871479131969,0.562960469116925,0.16854439660665635,-0.4369719857914976,0.7155060280510956,-0.7072629848064927,-0.35717929654278674,0.1897821701609994,0.7796206600222201,-0.15751936801940478,-0.6513629044850938,0.834421061551627,0.19097721907553014,-0.7685874695626161,4
39,-0.5716345644294792,0.5778363883031141,0.5307640014787495,-0.12394692787676662,0.58800874798496,0.4756192587920442,0.5447412168776176,-0.018880262605139284,0.6065540204369182,0.0634730971434756,0.03180774160244512,-1.377074722724681,0.1920892268935989,0.37786768525337106,-0.07796190513004018,0.32407013332729234,0.28387318930506467,0.10739671425741507,0.11108748102161829,5
40,-0.5140792872599804,0.2584927353946513,0.49845834575456,0.09286540639201847,0.5832156576262078,0.36315514024737666,0.508085379920034,-1.558841926746106,1.1699394739803481,-0.4283197171825877,-1.0814225172321201,1.7241181989873995,0.707734618552646,1.7109084425759804,0.7673068067053183,0.3411983190442156,0.40111869369442577,-0.5090854619125044,0.9691567098133775,5
41,-0.4396002170931518,-0.07446813483923602,0.46509290109475,-0.27657834213378285,0.4921433334661297,0.1963244470744264,0.7101355962195037,0.10833262243459213,0.0012292432260658556,-0.008316332515654933,0.06995961190541254,-0.3446435431826408,-0.24447998029196957,0.008404221916903248,-0.05566471286080491,-0.13165627414527659,0.540669223921976,0.5060947868783593,-0.16129691746860053,5
42,-0.5159518777604652,-0.0273625765200835,0.4486800361331622,-0.16083878984288139,0.5422889125539301,0.22852328424126542,0.6371958047308462,-0.5771567967778027,0.4862564161434681,0.0018943017057292736,0.2116467888093456,0.363423380541763,0.10660406898788168,0.4215260236449967,-0.030428457021119237,-0.20892447105103856,0.6730744292235109,-0.31583185359123295,0.3484530810064608,5
43,-0.5680297725726543,-0.015028786064747257,0.42047372678924155,-0.41035070006379404,0.5338336623740677,0.22831796348304087,0.6637763418837238,0.0174494842365961,-0.3267797638552411,0.0382879996137307,0.23642103610303314,-0.09575246192219494,-0.11513269540372732,-0.173796842356782,0.23987641556225153,0.22337000223507422,0.3809365955676345,0.14090825405442195,0.10476900944503917,5
44,-0.7696059287279907,0.48074832870986217,0.7993378650878618,2.8697485024517357,1.0310597695554624,0.3248369947377524,0.6127084764159515,-1.0701331939009606,-1.938053229152199,1.1057456243460053,0.5671223399816384,3.997500494350496,-0.7464550393625751,0.320031379943514,0.3288371018931034,-1.6881030645637403,-2.003679943850512,-0.3509840220520558,0.8536694524328459,5
45,-0.4636162798034192,0.26621183201652204,0.5371585359334378,-0.3834556914876443,0.503269247987634,0.3347255087994295,0.6388265345684454,-0.05910454443074069,-0.015400602657461383,0.10229413203582577,-0.04612296906011409,0.203939568816701,-0.11802683296557058,0.19353160950578305,0.12181778779640452,0.14385270277227274,0.26117819620850546,-0.25821568675551815,0.2684604731707075,5
46,-0.5604052025772298,0.3180490883517816,0.5287546884304577,-0.340009797772411,0.552520106757752,0.3526157967234431,0.6210679634278788,-0.026814762677470506,-0.14576643272561346,-0.057060482618348785,0.10308578034231398,-0.07992926401243558,-0.13672445867332653,0.10598465827119756,-0.3115178357887165,-0.16320791658503642,0.12168548923788441,0.1568417420654066,-0.3628988713333498,5
47,-0.5867283295983976,0.26884753805275424,0.5170370045083508,-0.4039205295659311,0.5546808846559325,0.32799531540068877,0.6453760838930498,0.20015038824094947,-0.21949196975315322,-0.020621358268188127,0.22925183511043698,0.17661639154808007,0.19148627322080683,0.039744411552946377,-0.28227063128427493,0.08681744057551218,0.49834356112931294,-0.06526668660506824,0.16060703185437217,5
48,-0.6181272179594499,0.14941410705457545,0.5034346710006701,-0.389710471660495,0.568620652494333,0.2802298520137186,0.6384988155346039,-0.281734513841499,-0.16609000907020965,0.046268102800882144,0.24221285933061498,0.005022806072421276,-0.04532355775894998,-0.0744318173736704,-0.18711233021902568,0.023320199407576896,0.042364071580150583,0.1421469105625474,-0.23233761458821153,5
49,-0.5829364886056727,0.07360072744526382,0.4861366854050359,-0.39905913199357895,0.5477579237298549,0.24780197901878093,0.6775871803778204,0.08967156430710388,-0.19810523590271503,-0.0196505616230954,0.1330838261962069,-0.08020790120996076,-0.1260210607103606,0.14251657323596076,-0.08452858665898934,0.17329537190897548,0.7716503895814772,-0.07109207252227812,0.13882530549801478,5
50,-0.11231988035803364,-0.9537468533936662,-0.12470721187191038,-0.2867746210055971,0.28674785879711107,-0.008157086280603725,0.6613081975503053,0.21441144519108296,-0.10705641594897068,-0.09319949578989384,0.37090256540644123,0.39017894630338557,0.0646646457215501,-0.15789536518583497,-0.06979751209916658,0.019727839274941514,0.3419764109116472,0.5401745863136812,-0.08448653628528485,6
51,-0.11802790843945965,-0.8466430651509129,-0.10182215764804677,-0.4652697132626819,0.2725009239752686,0.03322073629387304,0.6515365402310886,0.3148669720896012,-0.23768532922842842,-0.08424877798407616,0.49748682277056616,0.18789487764281707,0.06743496474483712,-0.07078049624526388,-0.01068946903404979,0.3182052733425282,0.11116966196386462,0.0524385528884292,0.3181952878416139,6
52,-0.16052601458402307,-0.7705533306758766,-0.07442544251430859,-0.32374694510114005,0.3122000397649788,0.062453270718734674,0.6209189517943102,0.018359132514975736,0.17328198717956206,0.04874574039057601,0.36839079794315777,-0.024098514488825874,-0.09266731076630141,0.3085159274099486,0.07833569608691708,0.2957442309552919,0.8346736688572743,-0.1620818342683294,0.18911984711320187,6
53,-0.17278670645284694,-0.8044800701532804,-0.06638020932307838,-0.33997499908542567,0.31654175607909824,0.046497754495595844,0.6143204066178214,-0.27809538933928146,-0.008568681505155327,0.04459933203317325,0.028278910746544927,-0.015702495002112998,-0.03633491310398063,0.8706437303615753,0.5526004002013649,0.35640775153328824,0.461726507918693,-0.7216861674906886,0.3944641179476482,6
54,-0.2293165992886642,-0.61889105828748,0.040870251528545294,-0.23414727222119128,0.3656526104603176,0.09783585283899776,0.5943297670275886,-0.5948697296759923,-0.401717313804968,-0.13142288903389962,-0.1797982209373319,1.1070996229657097,0.2554316596107196,0.621970272994716,0.5380422157126898,0.5976135419772173,0.41570938744451263,-0.049751054651792644,0.1549414896097528,6
55,-0.04642173848914489,-0.9576914439913854,-0.2562183791444798,-0.33075286323204983,0.24381721071448825,0.037892059103011966,0.5906711996680151,0.1780378407532249,0.009405828902558025,0.016272322094766124,-0.05073294957914859,0.005314236277143333,-0.0788180379173197,0.5770728512819616,0.49822084931416094,0.0015627963294626752,0.4224976912340364,-0.06126499208561046,0.518152669664266,6
56,-0.060348741104921916,-0.8630186443061216,-0.22774780058388508,-0.11764670291128745,0.2804717263824752,0.08325009023024522,0.5142175645369996,-0.7102594052179978,-0.05453579585220777,0.44615806238692507,0.11600453028441511,-0.531991529698567,0.08884411545562446,0.19378086228781727,-0.18596057409744163,0.15729430105570152,0.4321061036058247,0.1957343895850533,0.1969435277233222,6
57,-0.18012382175001204,-0.6478956211399637,-0.08239628361774447,-0.34128088951600594,0.32219322953588003,0.12434544425193966,0.56012363225599,-0.2834092078557055,-0.10275950426700008,-0.08527406279609978,-0.3684350773484557,0.5119784796293179,-0.4676530538743256,1.102624979777904,0.628168279419138,0.17703305257879448,0.9494169986586232,-0.6971721944775549,1.2086715237484973,6
58,-0.22172146944896864,-0.5610058079101496,-0.03068589477228228,-0.4376802360407474,0.33364933037453415,0.1391441836404457,0.595154898102398,0.16568871948915379,-0.21573978910686387,-0.01618719304850816,0.13845627379752873,-0.04103584409245319,-0.007973381756200887,0.2585673680265327,0.3627426546006841,-0.11762781121297926,0.5213213748605767,0.13520330138905887,0.48158616515565245,6
59,-0.2922350441242101,-0.5558308701192394,0.05191163555777921,0.6268738498854355,0.4902421195289157,0.107716510167983,0.5986972524782123,-0.22933039278301315,-1.69333498395434,2.1487698290728927,-1.2796701604645915,-0.8317824464444555,2.1079553025015176,1.0087695372920176,-1.1452666117652168,0.07646815199059086,1.7611684890658137,-0.48581934909628843,-0.25118118258893585,6
60,0.2285764097875661,-0.786011888038991,0.12581887945547102,0.011916987574859875,0.18949457636422845,0.04070938819075247,0.6351119061851452,-1.355133082495509,0.1391571280656195,0.9257400431014248,0.4277822376186742,-1.7077768910426265,-0.6277572796255296,-0.10031412114559511,-0.1693429421090417,1.3201445068671671,0.15405448096287894,-0.7204165940780359,0.01935487294850803,7
61,-0.015163429968391325,-0.43551983745967165,0.2017087839587699,-0.18238219425381522,0.2875422437328693,0.14650794920676927,0.661397290217439,-0.10380939494395405,0.20185350585982026,-0.6879240086218027,-1.2150188221029252,0.20625427175024816,-0.5692165465888064,1.8828772854915143,-0.6794582782844737,-0.26986052271400535,-0.6736459209206744,-0.7319818094631219,0.7457414274386072,7
62,0.001202486666182844,-0.465346493658551,0.11694573771480414,-0.08344187678824397,0.2890464529659664,0.17770188579331017,0.5253716853893948,-1.526404617519683,0.0036241700463568315,0.24580070405439935,0.5783311009481488,0.4857838771978648,-0.7883173150908404,-0.6774246094196615,-0.3854727042551273,-0.7526648556803031,0.553349621922631,-0.40138528214836344,2.0219312436123564,7
63,-0.025436846306858295,-0.6313846672984371,0.0664753437502857,-0.26027900868297377,0.2701963674491003,0.09400090581412482,0.6457367525437641,-0.13871632509022241,-0.32611457208516287,-0.2733760748140545,0.15495198844264915,0.3669430003078109,-0.10744721352812438,0.1323243665759619,0.06305719236169208,0.39080197561768815,0.19469284918672103,-0.12802500426696373,0.12745417175938487,7
64,-0.08492194809131794,-0.5709444192302926,0.09432150301102205,0.12541649277136122,0.34509047952248945,0.11433290736792935,0.6035053808489766,-0.6444259193658389,-0.37163721936214694,-0.015239641646518112,0.05099507654160362,-0.03135622784019452,0.7263967689345274,0.01636866758871958,0.02244732414266242,0.07775355618412085,1.0957969318184366,0.23341093885214526,-0.2902249460972532,7
65,-0.20058037861679662,-0.442580144119157,0.15914286664586635,-0.24100649848396402,0.3646576914415528,0.15367779718209734,0.5765088099582195,-1.009282127975757,0.08542631185200746,-0.1711443594948677,-0.40205456770870074,1.3476360606436422,0.24529057840523422,0.9066757011110221,0.6295725146490572,0.7242348609627915,0.27159336828646896,-0.2560906199573647,-0.24338642245653627,7
66,0.01736055997426259,-0.14408819181527677,0.42725713772037577,0.2658856530907161,0.3438973813421152,0.21478925937969845,0.6697778723067974,-0.4586052514531777,-0.5446562853585809,-0.4301363178325691,-0.1449970708074841,0.3742107774781068,0.33056379176243555,-0.7965699481988628,0.8155956627652446,0.9696143647478649,0.010786729806185868,1.1515210182484814,-1.2762663634752658,7
67,-0.0899376303429877,-0.16520902767302353,0.3970551793990047,-0.36714736089310573,0.31857461101832796,0.2091093217141763,0.6660733118795747,-0.4362031191348856,-0.2572691338861053,0.22881972243158719,0.4874101195319777,-0.3318910433551846,0.38031591507902485,0.05088608296794478,-0.13131240056233837,-0.00611420881909098,0.3552361272211872,0.13231900641858738,0.033630499359596756,7
68,-0.0651845437992153,-0.3854372300005954,0.2786421519920942,-0.0871134122820708,0.33113437675913393,0.16042610750322878,0.586867518722851,-1.519643898689079,0.13962123316238417,-0.45481788023156766,-0.8930976944891252,2.0876005928369623,0.06997196388659623,1.1469392698281082,0.8520729154882037,0.961999582588008,0.30143889704402177,0.21139929291397985,-0.3260248284554928,7
69,-0.017533603172528653,-0.5487448998766377,0.20745853781424842,-0.29184061429526453,0.27310393802273936,0.08943040356274212,0.7023529687369826,-0.05431272484576989,-0.12872862594740012,0.35176491543987426,0.2826658415763064,-0.28394201777163264,-0.3163114368863609,-0.40095066846484523,-0.12665769111256964,0.6050692533916348,-0.17546394440379798,-0.27264261039803184,-0.20654479291938035,7
70,-0.7389967862306084,-0.39671924304746914,0.458814474225423,-0.035005995247193715,0.6463306788341969,0.016028396729174187,0.8149454709837602,0.37827917177824355,-0.705738530635507,0.2592601068418862,0.18912061794160281,-0.46341160793541714,-0.1771811910075133,0.15598672117183726,0.6581987081604616,0.5090687416499275,-0.2600352802177381,-0.20788306819131538,-1.0759920532225045,8
71,-0.6200488250500296,-0.6555412801108773,0.37866681823502607,-0.15338987021331646,0.5742732657810274,-0.04485912867953392,0.7272824335086697,-1.3523218837858255,0.013814534749387878,0.4838322815561943,0.8127472995105118,-0.6889252599083864,-0.1325896618837219,-0.3827066618764191,-0.37760079097504107,-0.2465441168703482,0.5120248502730335,-0.12102191256203493,0.783097784983917,8
72,-0.589542230610648,-0.8059905369925521,0.3366211989149487,-0.3925964872843255,0.5234371989620421,-0.11860465488281874,0.8515222003383228,0.09058980161348748,-0.11231767418786708,-0.08397060489799074,0.020649432817606294,0.49017412975988095,-0.15584222058288616,0.6113106429913172,0.13913105985192897,0.36575962653141314,0.011527606116971881,-0.8876678583488691,0.7293347239133711,8
73,-0.5574122012004586,-0.9287072438195135,0.3188779977802219,-0.3848346004010106,0.505858373137292,-0.16815501303697622,0.875717810696371,0.05628368822896986,-0.1712245924778948,0.15670574599018455,0.3049271975322508,-0.37303032648320006,0.10399209639062967,0.19646027735106422,0.405991247185742,0.24584753110232369,0.26615289470965225,-0.006774567484613287,-0.0648435534820077,8
74,-0.621959056977543,-0.7897825820166868,0.37009584053254724,-0.37448090024556097,0.5424987254331867,-0.12481257067478281,0.8644895211114089,0.08864813185876046,-0.22586145069754426,-0.08674780842766905,0.20264817982191197,0.20375031441333383,-0.01790966943975332,0.2537395204516976,-0.12113668202751554,0.17161143683149305,0.0212025630539673,0.044305754548955,0.04511392059748228,8
75,-0.6274726792362143,-0.7471947438114989,0.37269008245074275,-0.4123358305251107,0.5411340466629073,-0.10808945426356507,0.8654794713487706,0.2538253882666273,-0.23552974589754408,0.12109032116564077,0.23272675697517511,-0.22863047987609345,0.3154422073318123,0.12858300832179329,0.2932265461500608,-0.15387686346040078,0.2910848473531943,0.37588506850142983,0.10304539906730521,8
