,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,label
20,0.5132662840229699,1.373626431993139,-0.9169359827135165,1.5680947151191835,0.0751696862325014,0.6321647644987168,0.06192063214191753,1.0155718925132282,-0.17819130426496252,-0.13797304418606654,3
21,1.2011285956623725,1.8079014010417152,-1.6721519255989206,0.709287471709913,0.23727515241932323,2.4960137153598025,-0.3630790171457721,1.2888148375192212,0.28124212506405577,-0.7551294561332188,3
22,2.3002405089488773,2.5849878787775675,-2.6514361632381815,1.9982888368751472,0.927361130372229,3.4491009628470883,0.177573060642824,0.44421581813676214,0.23184764692653465,-0.33319821799880545,3
23,1.0788642831618815,1.486757018907175,-1.2146812294787495,1.253798881539866,0.3814921023618923,1.6542212808929226,-0.20976077698180656,0.4115005434599674,-0.3798094685971477,0.15046207798212952,3
24,1.1782863791706186,1.2859211643753405,-1.530221373750545,1.6342634927428779,0.6363194571463563,1.533532697189817,0.4552760933009957,0.3759576792572459,-0.06429368294648781,-0.4636928358619007,3
25,0.6050948913796397,1.02546115786252,-1.0538638252323795,1.0705590614415752,-0.3065880039247623,0.8530794532827455,-0.3025970412731652,0.6655608733073932,0.21466781379627733,0.24339535926833442,3
26,0.47668453272843736,0.9741129734624935,-0.9517998350442565,0.9359649490240683,0.44592539260331693,1.1731253818060137,0.016247297757300754,0.31976482127807626,-0.09843691702889074,-0.02969593181252184,3
27,3.7709108531375013,1.106884782504313,4.481326062268283,0.03005299631333853,-1.8145518572748123,-1.3323752788575116,-1.2983901797428836,-0.07102143779592514,1.2949947586219785,0.6712482364225394,4
28,2.7403469827011735,1.2984797168754545,4.329123193276128,0.07620370305910287,-1.0725993699908134,-1.2359589448723936,-0.8326198266424085,-0.2643866472197643,1.4851605202375697,0.5582119198091049,4
29,2.1792933652561564,0.9029516804299014,3.371609269056044,0.16341639868334168,-1.2267301563161057,-1.1301133412927593,-0.9213011759352878,-0.46022941818830865,0.3864426233442401,0.15230675645472397,4
30,2.102238558071788,1.1514769295728202,3.2227968241095897,0.4125736102934949,-1.16224839236862,-1.3130781275123586,-1.7924310992645807,0.8843026867566821,1.5344367438396862,2.031487095224172,4
31,2.625980093774405,0.8933017996670519,3.491663847933523,0.01752254333218063,-1.645342347535168,-1.1239488052191025,-1.308530926665858,-0.6279955368687823,0.2868544180758772,0.8329274833132274,4
32,1.4832580374799673,0.6405588954889979,2.5427214749717084,0.35823923304481015,-0.8759537716035588,-1.1203053393464635,-0.881120696722088,0.5306595900159295,0.8354452066791274,0.2830468769870222,4
33,3.1696259194317236,1.190424659592745,3.9292945454950012,-0.06152026811039419,-1.3128808221642292,-0.9150215665731447,-1.4135400647075163,0.19191061375691307,1.0844844427551752,0.4282840738638465,4
34,2.6046020268868113,1.1239558257275837,3.582936701670966,-0.09796520308062226,-1.327413900892842,-0.9500749758906127,-1.6981484672808311,0.638949774027324,1.4998296882632791,1.013464434849203,4
35,2.488769845428117,0.6516810195880884,3.434936382098359,-0.2659394216077922,-0.57936186372905,-0.8728686793306286,-1.3836490993500565,0.49920947591634013,0.958522022963775,1.3747991240816284,4
36,2.251895354703552,0.7727352515363175,3.083553379471109,-0.22376459471571564,-1.2206073438447982,-0.9026394785317101,-1.6223214852425407,-0.05682952040902632,0.7778021172294108,1.454970129031226,4
37,1.5103971268744596,0.8862992948491066,2.6333569296607306,-0.05949694180508117,-1.2145773867771776,-0.6252321485607875,-1.14475838076713,-0.5874224464843251,0.33039720388204596,0.6292675030089107,4
38,0.5023721486164662,-0.1297010085735993,1.3250465444247563,-0.16745259408036342,-0.8649839593938846,-0.9394953761204423,-0.5915944085309705,-0.17589403301702944,0.4782738259475293,0.8170308319866882,4
39,1.0389356639874239,1.7647598455283,-0.40821666337823037,-0.30339013109843,-1.0408774192694743,2.4601617694355746,-0.7237450289887756,1.4569351421759438,0.581496011703165,-1.8289324040147836,5
40,1.489486045774471,1.7197017509753854,-0.7109323983836202,-0.8797297458078179,-0.40773384356833836,3.524909267589705,-0.8437405727550176,1.7887193239168147,0.72934114469065,-2.275820657256996,5
41,1.4937851817080765,2.3533332448418895,-0.7398292777631916,-1.3461548310842182,-0.23013451263775453,4.624826043182576,-0.9750114842804523,1.8853432168774202,0.8040309069805733,-2.362027318716932,5
42,0.635280913291215,1.86038349533554,-0.05842501091898434,-0.6492873016544553,-0.3271877778736161,2.978811061980545,-0.7560324492044157,1.4385888090854324,0.3971019336452441,-1.6384167506897045,5
43,0.9476969183554486,1.2405017558976197,-0.27363443578146374,-0.7112488720245426,-0.8252323171356826,2.2390026922385364,-1.050524008928067,1.0597380917729224,0.3926408690555397,-1.8006316495451384,5
44,2.178666517527924,1.4859259680262698,-0.21218198713805064,-0.5523348095619083,-0.6886179717130015,3.0239158655927527,-0.25674131329169664,2.3244996214526408,1.30176175534011,-2.5339787358204666,5
45,2.0754415038566023,2.029445496216511,-0.08378163711353574,-0.6710844427950914,-0.42898123561762447,3.6248857457928922,-0.9988833593769988,2.3384414618124225,1.25027228877339,-2.7799389231363185,5
46,1.5640874333945998,1.8210375082917312,0.05003314123656619,-0.6585345611942178,-0.6701661307551453,2.8122493578080068,-0.9847329928978087,1.1316312937190809,0.4266073677749106,-1.5250478825564384,5
47,1.2975384876471519,1.71852278041787,-0.17284588128011505,-0.5311056991169351,-1.2431624542801074,2.465439327702008,-1.0499575757019495,1.6976376516022227,0.996509689837502,-1.6919757938168254,5
48,0.7777510287026055,1.3847167596420316,0.5778602549293479,-0.3017091880347946,-0.10653150052211673,1.9614166594906552,-0.1904664954779169,1.1914754657754902,0.2513650234747848,-1.5355594647615916,5
49,1.6486237144503384,2.099056497779897,0.4424901278281997,-0.5137558160841622,-0.3652900514612287,3.109621064200516,-0.6886757741045665,1.6756557304738648,0.9622788444456772,-2.429139846779092,5
50,0.08887576909323337,0.318475393124292,1.4919181413866596,0.14310154195191577,0.4544883520437682,-0.23319098162222682,0.25879205142429,-0.021116842620566637,0.18850716183831395,-0.8669784347472588,6
51,-0.030493036341853182,0.17761006851056674,1.32940681797747,0.31369953518832727,0.3129109304775051,-0.3825688008304228,0.11674071969338735,0.18216985242476755,-0.062084728635403395,-0.83581232493872,6
52,-0.1356578016642118,0.19970803594847852,1.0012964343229376,0.07701566811746159,-0.35414446244619424,-0.4391682923612334,-0.5808136114337829,-0.3230041530599864,-0.041069622789106745,0.09291983659986272,6
53,-0.12118215502268515,-0.2886923534510772,0.5846638045053021,0.0006675068408468189,-0.23240248680770867,-0.4531159058877096,-0.4692579513074879,-0.38118021776590055,-0.21219248793381645,-0.3318771338324786,6
54,-0.5990975800976126,0.10646902273951815,0.8707869528388055,0.048574635028019716,0.8366032411830566,-0.030105544650424178,-0.25181541542653074,-0.47218508702045575,-0.5082001437577872,0.29044865226435806,6
55,-0.38498481347167346,0.4572037415765868,1.017156672805524,0.12788022883201386,-0.16393008665845799,-0.05205723584474331,-0.14392556716675692,-0.43875282878160005,-0.23259047512294553,-0.22165411760208018,6
56,-0.13199429433378632,-0.22748902615589,0.5278285960832296,-0.07468737229079908,-0.15216784924164864,-0.22121607220291703,-0.8567744050807357,-0.2289301737189816,-0.2599111134684476,0.23389139365877332,6
57,-0.4647169860186762,-0.35060753266810685,0.42867564177528567,-0.13153025720619566,0.017651220051093805,-0.3110898779440027,-0.256196383805517,-0.8709208149412052,-0.2179686164124271,-0.02473824041787917,6
58,-0.3255333509788491,-0.28433543186929866,0.6154476740252586,-0.05940287637569546,-0.16505006942155673,-0.4805034892597557,-0.4149574688711294,-0.37998606132617596,0.26272915709762285,-0.13630184463571846,6
59,-0.2985035131710967,-0.6477384528460565,0.4012891749197637,-0.26279969187787283,0.02518622409738181,-0.46552836461050834,-0.42452176094489635,-0.6892116644424401,0.1155092593169787,0.2159817874736803,6
60,0.2233389826819984,0.3333311993293874,0.7585713272819056,0.8543426512248735,-0.3456412808726053,-0.541326782274592,0.1319275096999425,-0.5019255079190396,-0.8082899839524985,-0.9434753279757736,7
61,-0.6271276736189397,0.9429384895644707,0.9317319928535938,0.9844365030708283,-0.3289899648985127,-0.6078941429114415,0.18977049561319523,0.6528315529702352,0.24657045220993476,-0.9612170428851602,7
62,-0.5847652441155587,0.6581068374353404,1.0232228857182086,1.047583018943258,0.3403590335310102,-0.6859877264197246,0.7651640130659147,0.466451444552134,0.28322655578678746,-1.3868764223679126,7
63,-0.8277848798758867,0.6535742338007973,0.8292878900911046,1.1357849838182144,0.4209254439984923,-0.6345749310752725,1.0177194668841156,0.8899437264154703,0.6073143071068934,-1.4324792714152115,7
64,-0.7836755812321992,0.629863183372003,0.7478481918002433,0.9579259738251659,0.4047816222440915,-0.5350782661847169,0.5899193981218743,0.2980430086701187,0.3964341634869977,-0.7013418046746267,7
65,-0.8750497318351921,0.7061597768433648,0.9510427990332682,0.9578314702529682,0.6468778168507726,-0.5589024645428396,1.233985849077871,0.4888967081320916,0.6670248310459969,-1.561217588822628,7
66,-0.5124910544858694,0.394799294169581,0.7943802460264835,1.2538522759056887,0.6811960187783488,-0.5442259347519817,1.3836055081725334,0.3061522395243739,0.23811771705808749,-1.7545223647739443,7
67,-0.4978070220933135,0.2857413001694019,0.4095475406956363,0.821003331086839,-0.13144472549606043,-0.6413787908237855,0.09915851575403953,0.09727372540705713,0.34294544072003563,-0.23167937252808724,7
68,-0.37539288536183923,0.30351975574744866,0.9157013715425345,0.8505698647694727,0.5508105770057831,-0.6240029059993947,0.7117164657576575,-0.08227976435800786,0.409091365637103,-0.7272378485356198,7
69,-0.015968627695953707,-0.07705713644509089,0.7057915553699153,0.8332241371482763,0.08294106709256234,-0.8241723313552028,0.33935281903774295,0.0589459564919443,0.3507386946797333,-0.5711948108025477,7
70,1.0426466613914667,0.4978484286904174,1.3631022849980192,-0.1417858721764204,-0.4456604394133232,0.5192176061452354,-0.4294305721898807,-0.048838307752814544,0.1261101905417551,0.29183769590038977,8
71,0.4752853077489673,0.6366826222087985,0.8667350654091159,0.02589690496640337,-0.14040168704066844,0.7154589954928768,-0.3501772564016278,0.715434418914497,0.21050598369201376,-0.35745777627298325,8
72,0.6179082800550069,0.4596010008491337,0.7600256628917558,0.042937509710401646,-0.23585897096581762,0.4422351550817589,-0.17220998838339124,0.5467917419363567,0.44738370093527985,-0.7742315325389242,8
73,0.4262968735955731,0.6672161259523081,0.6904350007396254,-0.47216391088714366,0.22805884562719111,1.2605511864334862,-0.5980957535247137,-0.15617259621694646,-0.11775176900590552,0.23815250508656102,8
74,-0.12913652399132383,0.636778001990578,0.598825965856654,-0.060525394902842616,-0.10339969264032205,0.6779341784737908,-0.2627977501669206,0.423865771281545,0.2007119516635134,-0.34894111987860454,8
75,0.011155774541563423,0.18020706456645166,0.2380712226812897,-0.2630398170547749,-0.006800486956529104,0.6989524910429086,-0.3871999406221196,0.16360558557818727,0.09402042854384315,-0.18502255404704196,8
76,0.025216340374804466,0.3158475281401053,0.6527712834457421,-0.3291132953581659,0.3635586447531495,0.7261564950573889,-0.4875418621386484,0.4954947047135824,0.2033970486710317,0.3908656602246003,8
77,0.3336317288676755,0.39593837895859957,0.39188383340562427,-0.40645664494669,0.6102285815286923,1.1628854203116752,-0.22428698857539262,0.39899142497692075,0.07768969737291002,-0.7862550035850959,8
78,0.3839750970598997,0.6302894866992262,0.03026486815354783,-0.6012294667104324,-0.05037438597756308,1.3651390887384511,-1.0870808068596305,0.042070201068168556,-0.030568035432262067,0.037987533451761986,8
79,0.2880900191826459,0.4449968080834208,-0.12951396886799507,-0.6987255741867182,0.2522973794724684,1.3488945555785465,-1.0695937316285282,-0.07556007323474806,-0.3857106602822129,0.08122250025150077,8
80,-0.09677845822908594,0.8127389918868871,0.1509148965523381,-0.30587828626615154,0.1689453691393967,1.291392794547676,-0.5247808912681652,0.4717323166457384,-0.23132319257797432,-0.6713563025127866,8
81,-0.1372024304162165,0.7070527760779824,0.49921225478316195,-0.18880088322444516,0.5569877229415767,1.0318103518894923,-0.5850500094548624,0.08966851875905028,-0.6743232301569487,-0.3590869298363357,8
82,-0.8828202852214431,0.11055862346616334,0.5974938810938375,0.28601494434760216,0.9990872766245075,0.10844846734108916,0.7239527681842711,-0.007504605335304369,0.10429910306731131,-0.1736879566615006,9
83,-0.6299959745346634,-0.05649202292605741,0.208596719807243,0.3991297422692793,0.09943513119661081,-0.049318874837305175,0.09060010229726777,0.0386957116080235,-0.16219303253426617,-0.265723052695048,9
84,-0.7079955967145904,0.04986950444585284,0.22029142798830653,0.3678749490971532,0.5038366240579208,-0.043339264251032066,0.009268579640879376,0.16367607647084523,0.26040293345129484,0.6060092976869811,9
85,-0.9215512530016268,0.14492386223685427,0.30616564898911236,0.7749311748867991,0.6161326567628165,0.017752939340614324,0.9841433587735935,0.2164735667744283,-0.11413229077432627,-0.9239983351742321,9
86,-0.9116259302339245,0.48852721215059325,0.2554144076520656,1.3290516921351065,1.0489494114550184,-0.07416211070407104,1.437986330509067,0.12766695796439306,0.32841296580990864,-0.47360662892657407,9
87,-0.9319217622166949,0.24543088977038205,0.3464184930583308,0.7230148882409945,1.1265857432985726,-0.05348738215188462,0.8957596791081062,0.5831232922281584,0.48476338149273623,-0.5786482402880929,9
88,-1.0156685366266036,0.4095518381236523,0.3753140208249495,0.5420077470975398,0.4175692368834029,0.1456779205400393,0.24077827070776034,-0.05706974257980428,-0.32494199969318655,-0.15107686613947446,9
89,-0.6738133278888101,-0.23363535724527068,0.1417297505609244,0.5273737951526544,0.5776857671793911,-0.020836569983075745,0.3029853035789041,0.3608502154817684,-0.3899496605808333,-0.6370863314849359,9
90,-0.9676236019063419,-0.034321929129806125,0.36670954353552554,0.5848029939900408,1.293963923838508,-0.12045773263709475,0.9928290170741387,0.7002192780732558,0.7554559643288715,-0.47896961063451743,9
91,-1.1260715596337165,0.5114975293756969,0.4426495230372722,1.036611938538742,0.7796050945426236,0.02502018974124951,1.5717425059327899,0.48858870665904286,0.3211787474881935,-1.5950479883400424,9
92,0.17525425704567438,0.41100823113267687,0.8044687408566699,1.5821192736106195,1.0440337215361033,-0.5737236667296503,1.4213542159483288,-0.31003958021019384,0.43475108329711903,-0.6352014892154709,10
93,0.12939476524055366,0.00889414586760319,0.32236318287435695,1.8230995234791743,0.9077142062268011,-0.7359533992892499,1.9442673348592903,-0.025963367350568554,0.49941007208980137,-1.5481706720967023,10
94,0.3035018258561737,-0.1458647405534965,0.17861002329775175,1.6136089997276741,0.4068577119959725,-0.6663241910041061,0.9349092056134211,0.2029237719769741,-0.04841850331664314,-0.8973864345424758,10
95,0.7383922159556661,-0.05771686944037561,0.34648073685675485,2.15963212725392,0.7125089747982069,-0.9452839427977724,1.3350700495525971,0.18464334859787299,0.08575513192335285,-1.374010186775075,10
96,0.522202472332307,0.4886970253222347,0.5839725207221313,2.37886230334642,0.5352333043592966,-0.8881814941845942,1.8099957700984735,0.5188297369580648,0.7037986367741542,-1.2226668373303669,10
97,-0.03753031708430299,0.08535119459420121,0.47456305468789794,1.3586981340293827,1.277719498230005,-0.4050574002408031,1.5098184310008897,0.32972011827813913,0.6963348015855085,-0.5018252380738902,10
98,0.3089401280334419,0.01930458933857967,0.27975936713468463,1.370977573025328,1.0733303114165644,-0.44133584697427636,0.9559503769760456,-0.3055658070802324,-0.04904228503119154,-0.8820439008851616,10
99,0.34499581496203663,0.37006086563774504,0.3882071436044997,1.4716932524806006,0.436449161098845,-0.38010462580395854,1.097722818488711,0.1451285113937608,0.6506709133297593,-0.7871938388775673,10
100,0.566185388032325,0.28553204624574646,0.4222781963173151,1.4500743249628223,1.0028287939217688,-0.18560187139871204,0.7976281608944746,-0.7551179499774668,-0.44493056735997955,-0.45243978546293023,10
101,0.4757210302217883,0.18944117810067831,0.2782899779110778,1.2196420937674273,0.5183773814486843,-0.15147701947324824,0.24065381515618495,0.08212140462902513,-0.48372160737561154,-0.5386252465803809,10
102,0.25980526511995483,0.2568134503885314,0.24095604213747848,0.9897361588573196,0.6027060039271882,0.07751808988398233,0.09527818772838122,-0.25222834691432955,-0.5860117012556371,0.06600315992677518,10
103,-0.4936421456283016,0.30615987182916327,-0.04609111572756505,1.3650431039222073,0.7926572689953527,0.09814045088365664,0.8840349480968935,-0.23573615518853816,-0.09881389629310673,-0.22011841041060537,11
104,-0.37174850667012743,-0.05211125177830704,-0.2783340525125194,1.281068448381488,0.4370239918059045,-0.11791446654795652,1.1582972334389738,-0.016372362722896428,-0.053781947324044684,-0.7050877199559663,11
105,-0.6535270908605914,0.2254402777429712,-0.16439954741987065,0.686226833164998,0.2965025651814791,0.2986780043426841,0.1692007303187482,-0.23491089436788135,-0.025386242560100424,0.2497157289336682,11
106,-0.5784160694170872,0.19853582014971397,-0.012757770282771815,0.6827324011414132,0.51202642152683,0.324525880208465,0.13465941503474493,-0.42717771382228376,-0.398046493372619,0.45860016224893635,11
107,-0.6669542684971634,0.12376901599172879,0.05752211361269787,0.44226326648179104,0.681226774925527,0.4459492089621634,0.3255685844450435,-0.6558870949272776,-0.2689970195571283,0.44485137608885306,11
108,-0.5490519319570326,0.513036059792479,-0.5140339304498565,0.8772536857550176,-0.17615693674553937,0.2256724008844403,-0.020610297533294897,-0.4649477723135882,0.7304828721829114,0.5631723990450231,11
109,-0.533037429111642,0.3760642008324393,-0.25193763456818397,0.9624902385645765,0.2218618812916558,0.07413055047275514,0.029416486836954598,0.5410766947038622,0.5228556165103267,0.1614778562058645,11
110,-0.26929016112908205,-0.03830101906882411,-0.2090137454069911,0.5218130775591245,0.27406632773094036,0.4567125279776341,0.37461959297150904,-1.1323569943175098,-1.1427159053921334,-0.45751014671743795,11
111,-0.03144517386381651,-0.20967716150022084,-0.47057226796134194,0.731502947615016,-0.13393600324656915,0.12802576529648574,-0.28973686388054426,-0.1534600647619601,-0.5497962071587634,0.10578128317358648,11
112,-0.0021316109874229667,-0.20332762914127758,-0.5302910143633565,1.27038585610374,-0.2592598404373146,-0.3407063522029992,-0.08371831001946921,-0.12607089484865378,-0.37253490630451364,0.5034530330279509,12
113,0.26091283518930447,0.09084380935735584,-0.3791424945861246,1.958866496489501,0.25888248323069246,-0.4684282413000685,0.8033937171501756,-0.3786100495080773,-0.1262696338986752,0.1001924414119725,12
114,0.11050021638202434,-0.6078867174683245,-0.06646144941678403,0.3475231597343212,-0.6172932179201422,-0.38124858358098657,-0.339117397145368,0.17958406234618074,0.2668831150258965,-0.07306354673354283,12
115,0.4998922454468299,-0.04802280578794444,-0.3172681308322577,0.8097318507389674,-0.59655134265166,0.1249723077980158,-0.36857779751691966,-0.3342626662265412,-0.38571821010062773,0.044345015868379425,12
116,0.21285906673440144,0.006625136128576497,-0.03640939181358839,0.7380614839867359,-0.5539236081419339,-0.1970242043025024,-0.301181965172366,-0.3207502210534157,0.20827768790717727,0.06692198576743459,12
117,0.2898290630262893,-0.053447332090469105,0.05973916031530477,0.7767424923162113,-0.45596603178768197,-0.2912795018915471,-0.22567665648090646,-0.19414660098946857,0.42282531328047307,0.1795655255279677,12
118,0.3423230492161506,-0.1911839586561656,0.033353844791228056,0.4427907575398916,-0.39386108435244055,-0.003522369621244913,-0.2583190405411762,-0.41519885157802827,-0.37318840502744605,0.06502524413613599,12
119,0.22518366288700967,-0.5837464206689706,-0.015319438670856675,0.34324174132649354,0.01210981335174089,-0.07776527817191325,-0.07612685582746426,-0.20613678283655024,0.09362720536138405,-0.12963076520758313,12
120,-0.14264946950578017,-0.3906542034902488,-0.6083754742418539,1.3874440282411271,-0.004726359526125443,-0.4205090549091343,0.5969417487790524,-0.7719464745088165,0.07731112205104923,-0.024175875244567043,13
121,-0.15076718168216952,-0.49587462807670757,-0.4385986555300945,1.100711869692222,0.510072153297024,-0.0713001153737711,0.9164500525871913,-1.0508464738528098,-0.3128224116315798,0.28999007381569786,13
122,-0.4045786361465919,-0.3043338768944306,-0.21680090171517916,1.2170643982196183,0.9679578668591108,-0.05572585150540156,1.0853683505655667,-0.6285651687006,-0.2430998094979051,-0.23024009461883863,13
123,0.17998403085774675,-0.5598187937345515,-0.9345909648455202,1.4637873677567772,-0.06557010453276275,-0.32511722561097156,0.5921928195484164,-0.9365427990378059,-0.44625025674855084,0.3306333956693018,13
124,0.2705519717114644,-0.6311079361503948,-0.8285782929180465,1.3547942631315408,0.03646107509992754,-0.2044972714944404,0.35348739279677405,-1.0310029628648416,-0.654405534512037,0.8994452452149331,13
125,-0.217695230084251,-0.43362028415122894,-0.6407052998443102,1.0795283544677283,-0.17666959876937754,-0.3204275362200097,0.5851084487306413,-0.7442422811515841,-0.01504797050317803,-0.28103539218381896,13
126,-0.03212521110759853,-0.042838617318460614,-0.5443897130178449,1.2433735659479976,0.2558234643244291,-0.16958917838248566,0.39061390742392166,-1.2090771882418008,0.4617433796325753,0.8214052708563051,13
127,-0.02987516845072223,-0.07433836805326288,-0.5688179287240318,1.2978469758039486,0.4156101018966133,0.10676129480197885,0.3129647017200522,-0.8702600457727013,-0.5658664419043967,0.6868596622633332,13
128,-0.1957781093243332,-0.12151002358478194,-0.23366895119106648,1.0732517239717512,0.33763611276947875,0.07212386932238668,0.5158989178300745,-0.46881801813903473,-0.4131493887485989,0.0419218262677278,13
129,-0.38014729507815553,-0.13672686824669772,-0.21796282074619094,1.0040952428388064,0.5346033842577655,0.030684416433255722,0.7581080364602841,-0.5965481374181362,-0.22008038376978814,-0.22911937747995492,13
130,-0.06283588312750257,-0.30346831077351233,-0.5552083446736321,1.0877203296521112,-0.4842661700166165,-0.27371650757048904,0.11515150401866907,-0.5614178363551887,-0.16630051547156308,0.15154230386865314,13
131,-0.22377923068644723,-1.3118943015233586,-0.5055968847794315,-0.30872871338087604,-0.2875177213020106,-0.28949949925159557,-0.461659905929633,-0.6849493645704829,0.37672114262869516,0.34921831851099905,13
132,-0.4376235129280999,0.45945823672403135,1.777309025048726,0.38959583014020155,0.9919344646545157,-0.01568465672866988,1.627528682544385,0.012714198414517605,1.4925337529644243,-0.6588633651944843,14
133,0.5853199719609463,0.3699604420231033,1.5534780936956485,0.5755801955089844,0.5591471771893263,-0.22341883313716354,0.5822363743472325,0.11579149983124762,0.12773306776588586,-1.0263250561611639,14
134,1.0853286537676878,-0.07083115925434744,0.8574968187509238,0.5724489450687096,0.33004087763465506,-0.23399485300635778,-0.08436630404644602,-0.5482213799378632,-0.22482562245614318,0.49313190249493366,14
135,0.9183230386856569,0.09043147947310617,1.0023825234318844,0.8198057786679861,0.7321080922168808,-0.16852997244805198,0.206711543271296,-0.5957359602253223,-0.35686220806116054,0.2227003006814686,14
136,0.5553877715562641,0.3083259073564791,0.7704732389732536,1.067729842846935,0.34539808356602053,-0.3307321581894867,0.20400565487401168,-0.5483228895506795,-0.13277506183313825,0.036664922497087284,14
137,0.5729645448452705,0.5734604349120261,1.0182690738771334,1.1856982691445241,0.5494341707492922,-0.2749904791774352,0.4587996654112212,-0.20017756733383937,-0.14733542254001153,-0.26612918581823003,14
138,0.8446060939683353,0.29621749094051825,-1.4110434279901554,2.549487960544649,0.4635909454022929,-0.007381501395531546,0.2621788403150374,-0.9237384968749828,-0.9017401226206669,0.556236907716091,14
139,0.6643123329651958,0.13438858194902928,-1.3012427223208785,2.3373030605223892,0.8570083911731418,0.05884605979895561,0.8087815206740369,-0.7828074438263007,-0.5358381229570446,0.533768214503025,14
140,0.4281927696318622,-0.04978858416277288,0.09345642663477835,1.5905355924459457,0.7168702056721978,-0.0718607172028102,1.6060713520680743,-0.6081000731174958,0.5476979930774709,0.30540318868168986,15
141,1.6347069168165667,0.40685891968894067,0.09170406902452152,2.859383683833414,0.808258346409001,-0.7136051503602336,1.2323370154708262,-0.9043922848971223,0.515657476242947,0.3024206318041911,15
142,1.4067811445540266,0.23631324156081496,0.31975912143630913,1.8834931254285303,0.6561626471477083,-0.08524652558778269,0.8067327233677942,-1.0141252870768998,-0.2608044558276984,0.8053649798821216,15
